,PART I,,,,,,,,,,PART II,,,,,,,,,,,
d88558c5-ca7b-4983-99f9-dd7699018576,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,Deck Maint,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (311 Catapult Lube Oil Operator),10/1/2009,300 Series PQS Watch Station,Secure L/O system,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
30813659-5f57-4ac2-8cf8-a3ae6afb28f0,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,Deck Maint,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (311 Catapult Lube Oil Operator),10/1/2009,300 Series PQS Watch Station,Inspect sound/gauge and report quantity of L/O issued or received,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
c2e50454-adac-4d74-ba5d-52baa3f09b66,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (312 JP-5 Auxiliary Operator),10/1/2009,300 Series PQS Watch Station,"Align auxiliary system to flight deck, hangar bay, Emergency Diesel Generators (EDG), small boat fill stations and incinerator from auxiliary system",Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
c7f86f06-fe6b-415b-b837-755227ee7f19,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (312 JP-5 Auxiliary Operator),10/1/2009,300 Series PQS Watch Station,Establish proper communications,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
b179b19d-8a5b-4b01-b756-733bb4f49375,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (312 JP-5 Auxiliary Operator),10/1/2009,300 Series PQS Watch Station,Respond to fuel spill Alarm/Limitations/Emergencies,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
8a399df6-c86b-4728-a979-5f37ce9373a8,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (312 JP-5 Auxiliary Operator),10/1/2009,300 Series PQS Watch Station,Locate auxiliary systems and all associated piping,Rating Specific Task,No,C‑821‑2012,Shipboard Aviation Fuels Refresher ,F-School,CNATT,TCCD,Describe  the JP-5 service and auxiliary system requirements,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
43425f9e-f385-4e95-96c7-3d9faa38c585,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (312 JP-5 Auxiliary Operator),10/1/2009,300 Series PQS Watch Station,Locate auxiliary systems and all associated piping,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
66355764-5927-468b-91e2-e59d9efeff6a,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (312 JP-5 Auxiliary Operator),10/1/2009,300 Series PQS Watch Station,Loss of communications Limitation/Emergencies,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
6f0d40e6-6214-4062-9fdc-31acf2f3376b,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (312 JP-5 Auxiliary Operator),10/1/2009,300 Series PQS Watch Station,Maintain records and logs,Rating Specific Task,No,C-821-2014,Aviation Fuels Maintenance Technician Course,C-School,CNATT,TCCD,"Identify fuels division logs, records, and reports","Knowledge/Performance Test, Oral Board/Test",,,,N/A
7459527f-c307-4ac1-ae6d-a0091c833e22,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (312 JP-5 Auxiliary Operator),10/1/2009,300 Series PQS Watch Station,"Secure auxiliary system to flight deck, hangar bay, EDGs, small boat fill stations and incinerator from auxiliary system",Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
df1e7c71-7fa9-4789-a3d2-993a28258adf,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Activated Halon/AFFF/HFP Alarms/Limitations/Emergencies,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
db673b63-e13c-4283-bf21-a27cc116781a,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Align auxiliary system,Rating Specific Task,No,C‑821‑2012,Shipboard Aviation Fuels Refresher ,F-School,CNATT,TCCD,Describe  the JP-5 service and auxiliary system requirements,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
cdef357d-e2b9-4585-8cf4-8fcbae1650d4,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Align auxiliary system,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
119fa5a6-64b3-44e9-bc78-91923d6fc418,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Align defuel main to receive defuel,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
cf7929d3-168f-4348-9480-6e4bff0ef4a7,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Align Service Filter (CVN 77 only),Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
8a80759c-36b2-4eb5-b267-c8dd4ef1ae8d,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Align service system to deliver fuel,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
99a1d8d0-d1c3-4ecf-a866-0ea650f05f23,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Align stowage system to receive defuel,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
5d7e11ff-0074-479a-8ce4-c4b7b7f493c8,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Align system to ballast/deballast tanks Alarms/Limitations/Emergencies,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
f5fa0ffa-c028-4f7f-b773-cf9599e115ff,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Align system to consolidate fuel,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
66e4d0a7-9188-4dfd-8a1f-7b714a5c8875,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Align system to deliver fuel to jet test facility,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
dc56406d-c981-4812-9bd8-a7e7a93afe33,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Align system to offload fuel,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
e747c2f9-53e7-4848-8d5c-1a7813ae569d,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Align system to reclaim fuel,Rating Specific Task,No,C‑821‑2012,Shipboard Aviation Fuels Refresher ,F-School,CNATT,TCCD,Explain the JP-5  reclamation system requirements ,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
7d0c3ad2-aa43-4401-be32-f91cf071a1d9,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Align system to reclaim fuel,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
c7beda20-43a6-4570-aa9e-965454a6fba0,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Align system to strip pump room drain tank,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
c0acd9d1-949e-4d93-b686-95b6dab26476,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Align system to strip service tanks,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
6113cdd9-ef22-474b-9274-1fba4214cae5,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Align system to strip stowage tanks,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
f6a2043e-2840-4f5b-8fcd-1b930bbb05e8,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Align system to transfer from stowage to service,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
0c25511b-fe0b-4915-9079-f9ad3c1842e2,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Align system to transfer from stowage to stowage,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
69c6d268-ef31-4d34-9447-2ff270104bc9,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Align system to transfer fuel to emergency diesels,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
89662db4-12f7-4d82-944a-946d69057728,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Align system to transfer fuel to engineering,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
33439bfe-03e9-4fc5-9e8d-bbc44c0fe1db,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Align transfer system for receipt of fuel,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
eef1dedb-fcfc-422a-ab7b-d23ab1a167a0,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Identify procedures for cavitation of Service Pump,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
f1aaa9ea-4e13-4b57-84f8-82425679ff24,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Ensure firefighting equipment is operational,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
d421b492-84e8-4b0d-bc8d-846920c2fcd4,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Establish communications,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
dd5c2829-0bb8-4fd6-a373-d338d39927d1,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Respond to flooding Alarms/Limitations/Emergencies,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
2f10285b-1e14-47c2-a640-d47bb4d9eb61,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Respond to gross contamination Alarms/Limitations/Emergencies,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
d63c4d03-c3b3-4590-b9c1-0d28270f731b,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Respond to injured personnel Alarms/Limitations/Emergencies,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
8bf2d18b-ffaa-4059-bad2-1a6938a20b77,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Inspect all systems for leaks,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
2ea48e98-c727-4ec3-bbe2-4cbf610e4e32,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Locate all equipment power panels and load centers,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
29287acf-e601-4df8-b301-daa3bcb94905,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Identify procedures for loss of communications,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
f4ed9b59-2bdb-4c15-b132-e66bb5f30c3b,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Identify procedures for loss of electrical power,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
e7c8a188-3406-49fb-aa65-39471a9cf423,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Identify procedures loss of purifier priming water,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
0283ae3a-358f-4956-947b-0d9468447540,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Identify procedures for loss of purifier water seal,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
65953c0c-24bf-476b-8b03-6af1255dc5a7,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Identify procedures for loss of ventilation,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
5f623065-8f30-4f0e-9181-59122c4e5344,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Maintain logs and records,Rating Specific Task,No,C-821-2014,Aviation Fuels Maintenance Technician Course,C-School,CNATT,TCCD,"Identify fuels division logs, records, and reports","Knowledge/Performance Test, Oral Board/Test",,,,N/A
c8481ad8-7d09-4df4-9daf-23f7df9553d9,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Monitor pump room drain tank,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
054735b1-ff51-4a66-bf68-11763863f558,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Monitor TLIs/gauges,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
55ecbbb2-1d15-4b04-9e5b-1c0291f72acc,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Obtain permission to operate eductor,Rating Specific Task,No,C‑821‑2012,Shipboard Aviation Fuels Refresher,F-School,CNATT,TCCD,Discuss the Fixed Eductor System in the JP-5 Fuel System in the JP-5 Fuel System Requirements,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
7dcd0a43-9079-452d-82c5-b8e16aed1752,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Obtain permission to operate eductor,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
851cdd78-ae65-4a01-b43d-5bfdf8ec0ccc,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,"Obtain, inspect, and record all required samples",Rating Specific Task,No,C-821-2014,Aviation Fuels Maintenance Technician Course,C-School,CNATT,CTTL,Inspect fuel samples,"Knowledge/Performance Test, Oral Board/Test",,,,N/A
2c58deb6-4fc4-43e2-8660-7fad8981eff3,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,Operate purifier and/or transfer filter,Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
8cf01b0d-14f8-4639-975a-b779f4c3ce30,ABF,E1,A,Aviation Fuels Flight Deck Operations Technician,JP-5 Operations,NAVEDTRA 43426-4E (Air Department Aviation Fuels Afloat) (313 JP-5 Pump Room Operator),10/1/2009,300 Series PQS Watch Station,"Identify procedures for overheated purifier, pumps and motors",Rating Specific Task,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Could not verify if taught
